event,is_goal,period,time,distance,angle,is_rebound,is_pass_before,is_cross_line,is_one_touch,is_fast_attack
Shot Attempt - Bottom middle,FALSE,3,268.3,8.7,49.92710995,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,3,341.9,8.7,68.5747062,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Bottom middle,FALSE,3,346,6.1,56.85300417,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,3,402.8,16.3,44.73100771,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,3,416.1,4.1,75.61860541,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Bottom middle,FALSE,3,603,18.2,57.68038349,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,1,141.7,16.6,61.99082329,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,1,313.5,18,71.87253899,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,1,509.5,22.7,57.26477373,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper right,FALSE,1,993.5,13.3,60.42216132,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Bottom middle,FALSE,1,1083,12,37.9210784,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower right,FALSE,2,349.7,10.4,59.82647997,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,390.7,17.7,71.25309902,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,2,473.6,14.2,65.65891006,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,1139.5,12.6,67.59459112,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,2,620.8,8.6,79.21570213,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,2,770.3,19.8,70.16787015,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,2,822.4,20.9,59.86655895,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,1007.1,15.1,67.98101265,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,3,18.5,5.3,41.63353934,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Bottom middle,FALSE,3,25.2,22.6,54.46232221,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,3,32.8,22.8,52.75667146,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,3,35.4,12.4,50.5721978,TRUE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,3,56.1,16.5,49.19766836,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper right,FALSE,3,230.6,15.2,63.43494882,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,3,277.5,11.3,42.27368901,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Bottom middle,FALSE,3,432.9,3.5,15.42216132,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,3,740,20.1,71.65701864,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,3,932.1,15.7,45,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower left,FALSE,1,50.4,15.2,48.96465472,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,1,258.6,17.1,72.74734783,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,1,339.7,3,37.69424047,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Bottom middle,FALSE,1,598.5,11.6,71.08891993,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper left,FALSE,1,704,19.8,65.82642227,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,751.8,16,50.68370634,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper left,FALSE,1,910.8,8.7,29.8355391,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Bottom middle,FALSE,1,915.8,16.3,86.82016988,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,2,749.8,17,31.60750225,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Bottom middle,FALSE,1,140.4,20.5,64.07869454,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,833.6,5.9,-1.123302714,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,2,946.5,6.9,21.10483858,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,2,1020.3,12.9,47.37184219,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,2,1135.1,6.2,19.093492,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,3,57.6,7.6,63.08344538,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,3,101.8,11.4,39.52263127,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,3,151.3,15.1,62.20486038,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,3,158.3,9.3,39.28940686,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,3,286.8,11.8,41.63353934,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,3,312.7,6.9,51.89242312,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,3,562.8,18.7,40.49222921,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower right,FALSE,3,647,11.7,26.8109543,TRUE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Top middle,FALSE,3,721.6,11.1,79.50852299,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,3,950.6,13.1,43.66778015,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,1,447.2,19.4,74.58776347,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,1,472.7,9.4,30.49983323,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower left,FALSE,1,484.6,7.2,45.60309119,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,521.9,3.2,42.27368901,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,1,576,12.1,38.01151027,FALSE,FALSE,TRUE,FALSE,TRUE
Shot Attempt - Upper left,FALSE,1,793.3,9.8,82.36666941,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,1,857.3,16.1,60.9453959,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,925,15.8,42.77603876,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,2,37.1,28.2,80.07903911,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,TRUE,2,53,12.6,88.63607247,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,2,343.3,15,61.83393082,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,2,469.5,11.2,57.20046873,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,2,568.3,20.3,57.61932229,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Top middle,FALSE,2,615.9,24.1,75.73155606,FALSE,FALSE,TRUE,FALSE,TRUE
Shot Attempt - Top middle,FALSE,2,638.8,18.1,50.23747607,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,646.8,27.4,84.01333593,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,2,689.2,20.5,64.33818583,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,2,702.6,11,52.9071627,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,2,735.8,17.9,45.97931965,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower right,FALSE,2,791.2,8.5,50.10216525,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,2,837.1,5,85.42607874,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Top middle,FALSE,2,1192.8,10.2,38.46786331,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,2,1202.1,12,30.14138555,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,3,433.2,17.1,63.58896936,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,3,502.2,19.4,65.88315854,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower right,FALSE,3,657,14.7,65.05609474,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,3,938,19.9,62.10272897,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,3,956.1,10.6,69.82934659,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,3,972.3,8.2,55.49147701,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower right,FALSE,3,995,21.3,65.8977655,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,3,1010.7,15.2,53.76758124,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,1,143.1,4.4,33.69006753,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,1,223,8.4,20.64699082,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,1,481.8,14.2,61.75574893,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,1,499.6,22.5,64.37800406,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,1,556.1,21.1,57.572445,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,672.7,14.8,45.29686667,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,898.9,15.5,36.9509383,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,1,968.4,15.1,83.11174172,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,1,1070.9,20.1,55.47599167,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,2,233.8,18.4,80.58901808,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,2,288.3,23.3,54.01070955,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,314.5,7.1,84.28940686,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,388.7,14.2,36.51567787,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,2,465.1,15.3,58.3669307,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,2,508.3,15.9,67.23803272,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,2,544.1,15.7,46.93680039,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,2,592.7,3.5,72.64597536,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,2,787.6,15.4,15.06848816,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,1069.9,4.8,62.35402464,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,TRUE,2,1096.5,4.8,-4.08561678,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,3,149.4,10.5,22.71441235,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,3,606.4,22.2,51.42602806,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower left,FALSE,3,731.9,5.4,58.46520809,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,3,761.9,22.7,59.08132275,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,3,796.9,22.5,60.35367786,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,3,818.8,19.4,56.48199135,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,3,905.9,5.8,20.55604522,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,1,139.4,5.1,19.65382406,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower right,FALSE,1,469.5,18.2,80.48577946,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,1,706.2,14.2,78.53046967,FALSE,FALSE,TRUE,FALSE,TRUE
Shot Attempt - Top middle,FALSE,1,730.3,13.5,25.27772224,FALSE,FALSE,TRUE,FALSE,TRUE
Shot Attempt - Upper left,FALSE,1,734.9,16.6,88.96464681,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,1,1012,16.6,60.38846783,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Top middle,FALSE,1,1107,13.8,25.72561264,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,1,1137.7,9.9,63.97040781,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,1,1187.1,11.1,56.15994387,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,2,150.5,18.1,89.68345195,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,2,458.1,19.2,62.05459475,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,648.6,6.1,55.49147701,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,2,773.5,3.5,66.37062227,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,2,834.2,16,72.95096903,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,2,876.5,9.4,52.35237936,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,2,920.4,7.6,61.32685351,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,2,963.9,17.7,70.5234245,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Bottom middle,FALSE,3,186.2,3.9,78.11134196,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Bottom middle,FALSE,3,233.4,7.4,53.13010235,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,3,335,4.6,45.93919095,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,3,419.7,12,46.82408983,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,3,667.7,1.7,26.56505118,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,1,41.2,11.9,49.73343833,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,1,203.2,17.5,63.73729841,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,1,578.4,13,76.50426672,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,1,856.1,2.6,83.41805534,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,1,929.3,17,41.63353934,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,1,950.9,16.6,52.02839624,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,1113.8,14.9,35.93349726,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,2,79.9,14.8,51.08469387,FALSE,FALSE,TRUE,FALSE,TRUE
Shot Attempt - Upper right,FALSE,2,679.3,19.8,66.4895988,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,2,838.8,8.6,38.32011394,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,911.8,14.3,75.27702494,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,1007.9,16.9,77.21092772,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,3,130.9,8.6,84.02567671,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower right,FALSE,1,706,18.2,78.50343698,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,3,716,12.2,60.80251395,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,3,905.9,9.3,64.56378362,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,1,265.6,15.8,53.74616226,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,320.4,14.5,61.4221875,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper right,FALSE,1,551,15.5,50.29521294,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,1,592.8,6.5,72.69947281,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,777.5,14.4,44.08089522,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,81.1,17.6,65.96982555,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,2,219,21.1,64.56070353,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,2,246.1,18.8,73.71507753,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,254.7,5.3,48.27048792,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper right,FALSE,2,351.9,13,77.03859815,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,364.3,12.3,44.64413017,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower left,FALSE,2,519.7,21.2,69.73430253,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,702.9,18.6,69.66588697,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,2,763.6,12.5,51.18861596,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,3,58.8,19.1,64.12522602,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,3,159.7,7,67.57413808,FALSE,FALSE,TRUE,FALSE,TRUE
Shot Attempt - Upper right,FALSE,3,292.4,5.4,47.41950922,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,3,340.7,12.8,48.36646066,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Bottom middle,FALSE,3,348.4,4,75.25643716,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,3,384.6,9.5,48.20521593,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,3,391.6,4.2,-6.340191746,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,3,419.1,12.7,41.87786954,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,3,429.9,4.9,67.75097634,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower right,FALSE,3,447.1,7.7,51.70983681,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,3,500.8,31.4,69.00951696,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper right,FALSE,1,31.2,11.4,45.76389846,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Top middle,FALSE,1,140.9,17.1,87.30571571,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,1,521.2,6,39.80557109,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,559.8,15.4,42.70938996,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,1,605.1,9.3,43.57973445,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper left,FALSE,1,659.8,29.6,71.30402437,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,1,957.5,10.8,25.23283132,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,976.6,17.6,76.75948008,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower left,FALSE,1,991.2,6.3,24.70243023,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,1139.6,21,61.79476895,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,1,1156.9,15.7,63.26543518,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,2,578.2,15.9,56.30993247,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower right,FALSE,2,591.2,5.1,13.09189306,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,2,646.1,17.2,35.3237289,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper left,FALSE,2,653.1,4.4,17.96913974,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,2,874.6,11.3,38.65980825,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Top middle,FALSE,2,889.6,17.9,82.23483398,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper right,FALSE,2,920.2,13.9,49.06336599,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower left,FALSE,2,949,8.3,68.19859051,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Upper left,FALSE,2,996.1,19.8,49.99794209,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,2,1121.1,10.5,87.8183586,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,3,318.9,16.3,35.94211187,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper left,FALSE,3,386.2,14.8,43.51598532,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,3,391.4,4.5,88.69804733,TRUE,FALSE,TRUE,TRUE,FALSE
Shot Attempt - Lower left,FALSE,3,425.5,4,-13.24051992,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,3,659.4,12.5,44.30130562,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,3,809.9,4.1,3.17983012,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Bottom middle,FALSE,3,898.3,8.3,81.67434967,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,3,970.6,11.3,82.37185033,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,3,988.7,13.3,51.48307369,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Bottom middle,FALSE,1,137.3,9.8,71.75414547,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Top middle,FALSE,1,298.5,12.3,12.87500156,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,354.1,13.9,59.40399053,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Bottom middle,FALSE,1,479.9,8,41.69813433,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,1,751.9,8.8,28.20162822,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Lower left,FALSE,1,924.6,20.5,68.30489054,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,1,1021.7,15.5,16.29404746,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,2,178.8,14.6,47.98146122,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,2,246.3,13.3,34.48395362,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Bottom middle,FALSE,2,283.3,15.9,77.1148306,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,312.8,11.3,53.34389158,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,2,813.8,15.4,57.49891946,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,2,1104.1,16.9,76.54415702,FALSE,TRUE,TRUE,TRUE,FALSE
Shot Attempt - Upper right,FALSE,2,1107.6,15.3,55.6539026,FALSE,FALSE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,3,126.8,16.4,43.92917555,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,995.2,13.9,58.22306765,FALSE,TRUE,FALSE,TRUE,TRUE
Shot Attempt - Top middle,FALSE,3,716.7,18.9,41.49646836,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,3,837.9,22.1,58.1092082,FALSE,TRUE,FALSE,TRUE,FALSE
Shot Attempt - Lower right,FALSE,1,39.6,5.2,8.84181456,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,1,41.8,18.7,66.10120836,TRUE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,399,11.6,45.75384833,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower right,FALSE,1,473.9,16.3,60.1644609,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,1,575.5,12.9,25.89364699,FALSE,FALSE,TRUE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,1,688.7,12.8,55.39432445,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper right,FALSE,1,707.6,10.6,41.68221883,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,1,1019.1,14,89.18154454,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Upper left,FALSE,2,26,21.2,62.05911382,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,137.7,17.1,50.05724853,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,164.9,6.7,7.989326766,FALSE,FALSE,FALSE,FALSE,FALSE
Shot Attempt - Lower left,FALSE,2,358,24.6,59.41126503,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper right,FALSE,2,365.7,15.7,84.14398641,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper left,FALSE,2,430.4,12.1,28.48218575,FALSE,FALSE,FALSE,FALSE,TRUE
Shot Attempt - Upper right,FALSE,2,515.5,14.3,47.43664825,FALSE,FALSE,FALSE,FALSE,FALSE
